DmConnection;Connections;Connection;;;;;;;;;;
[NAME][100][1];[CHANNEL][101][1];[CHANNELUNIT][102][1];[PARAMS][103][1];;;;;;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_0_2_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD54;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_0_3_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD56;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_0_4_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD58;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_0_5_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD60;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_0_6_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD62;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_0_7_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD64;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_0_8_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD66;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_0_9_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD68;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_1_0_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD70;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_1_1_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD72;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_1_2_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD74;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_1_3_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD76;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_1_4_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD78;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_2_WASSER_SPEED_1_5_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD80;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_GIESSBEGINN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD268;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_GIESSENDE;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD142;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_0_2_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD94;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_0_3_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD96;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_0_4_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD98;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_0_5_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD100;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_0_6_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD102;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_0_7_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD104;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_0_8_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD106;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_0_9_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD108;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_1_0_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD110;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_1_1_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD112;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_1_2_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD114;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_1_3_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD116;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_1_4_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD118;0;;;;
pfp-SCM-S-KK-SOLLWERT_ZONE_3_WASSER_SPEED_1_5_M_MIN;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD120;0;;;;
pfp-SCM-S-KUEHLKURVENNUMMER_1-4;;Floating-point number 32-bit IEEE 754;4;FloatToS5Float;Common_PLC-1;SCM;DB268,DBD4;0;;;;
pwd-L_W-I-NETTOGEWICHT_IN_GPOS_x10-KG;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;L_W;DB454,DBW13;0;;;;
pwd-L_W-I-PFANNEN_NUMMER;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;L_W;DB454,DBW27;0;;;;
pwd-L_W-I-TARAGEWVORGABE_VON_LEV2_x10-KG;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;L_W;DB454,DBW16;0;;;;
pwd-LUB-I-SHMIERSYSTEM_4_DRUCK;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;LUB;DB454,DBW40;0;;;;
pwd-OSZ-I-OSZILLIER_FREQUENZ_ISTWERT_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;OSZ;DB454,DBW79;0;;;;
pwd-OSZ-I-OSZILLIER_FREQUENZ_ISTWERT_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;OSZ;DB454,DBW129;0;;;;
pwd-OSZ-I-OSZILLIER_FREQUENZ_ISTWERT_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;OSZ;DB454,DBW179;0;;;;
pwd-OSZ-I-OSZILLIER_FREQUENZ_ISTWERT_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;OSZ;DB454,DBW229;0;;;;
pwd-OSZ-I-OSZILLIER_FREQUENZ_SOLLWERT_LEVEL_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;OSZ;DB454,DBW80;0;;;;
pwd-OSZ-I-OSZILLIER_FREQUENZ_SOLLWERT_LEVEL_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;OSZ;DB454,DBW130;0;;;;
pwd-OSZ-I-OSZILLIER_FREQUENZ_SOLLWERT_LEVEL_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;OSZ;DB454,DBW180;0;;;;
pwd-OSZ-I-OSZILLIER_FREQUENZ_SOLLWERT_LEVEL_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;OSZ;DB454,DBW230;0;;;;
pwd-PCC-I-AUSGLEICHSTANK_NIVEAU_0-30000_M3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCC;DB454,DBW20;0;;;;
pwd-PCC-I-NOTKUEHLTANK_NIVEAU_0-30000_M3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCC;DB454,DBW21;0;;;;
pwd-PCC-I-PRIMAER_KUEHLUNG_DIFFERENZTEMPERATUR_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCC;DB454,DBW81;0;;;;
pwd-PCC-I-PRIMAR_KUEHLUNG_DIFFERENZTEMPERATUR_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCC;DB454,DBW181;0;;;;
pwd-PCC-I-PRIMAR_KUHLUNG_DIFFERENZTEMPERATUR_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCC;DB454,DBW131;0;;;;
pwd-PCC-I-PRIMAR_KUHLUNG_DIFFERENZTEMPERATUR_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCC;DB454,DBW231;0;;;;
pwd-PCC-I-PRIMARKUHLUNG_EINLAUFTEMPERATUR;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCC;DB454,DBW26;0;;;;
pwd-PCS-I-AKTUELLER_ISTWERT_REGLER_KOKILLE_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW54;0;;;;
pwd-PCS-I-AKTUELLER_ISTWERT_REGLER_KOKILLE_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW104;0;;;;
pwd-PCS-I-AKTUELLER_ISTWERT_REGLER_KOKILLE_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW154;0;;;;
pwd-PCS-I-AKTUELLER_ISTWERT_REGLER_KOKILLE_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW204;0;;;;
pwd-PCS-I-AKTUELLER_SOLLWERT_REGLER_KOKILLE_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW60;0;;;;
pwd-PCS-I-AKTUELLER_SOLLWERT_REGLER_KOKILLE_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW110;0;;;;
pwd-PCS-I-AKTUELLER_SOLLWERT_REGLER_KOKILLE_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW160;0;;;;
pwd-PCS-I-AKTUELLER_SOLLWERT_REGLER_KOKILLE_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW210;0;;;;
pwd-PCS-I-LEVEL_1_SOLLWERT_REGLER_KOKILLE_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW73;0;;;;
pwd-PCS-I-LEVEL_1_SOLLWERT_REGLER_KOKILLE_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW123;0;;;;
pwd-PCS-I-LEVEL_1_SOLLWERT_REGLER_KOKILLE_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW173;0;;;;
pwd-PCS-I-LEVEL_1_SOLLWERT_REGLER_KOKILLE_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;PCS;DB454,DBW223;0;;;;
pwd-SCA-I-AKTUELLER_ISTWERT_REGLER_LUFT_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW55;0;;;;
pwd-SCA-I-AKTUELLER_ISTWERT_REGLER_LUFT_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW105;0;;;;
pwd-SCA-I-AKTUELLER_ISTWERT_REGLER_LUFT_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW155;0;;;;
pwd-SCA-I-AKTUELLER_ISTWERT_REGLER_LUFT_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW205;0;;;;
pwd-SCA-I-AKTUELLER_ISTWERT_REGLER_LUFT_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW56;0;;;;
pwd-SCA-I-AKTUELLER_ISTWERT_REGLER_LUFT_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW106;0;;;;
pwd-SCA-I-AKTUELLER_ISTWERT_REGLER_LUFT_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW156;0;;;;
pwd-SCA-I-AKTUELLER_ISTWERT_REGLER_LUFT_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW206;0;;;;
pwd-SCA-I-AKTUELLER_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW61;0;;;;
pwd-SCA-I-AKTUELLER_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW111;0;;;;
pwd-SCA-I-AKTUELLER_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW161;0;;;;
pwd-SCA-I-AKTUELLER_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW211;0;;;;
pwd-SCA-I-AKTUELLER_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW62;0;;;;
pwd-SCA-I-AKTUELLER_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW112;0;;;;
pwd-SCA-I-AKTUELLER_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW162;0;;;;
pwd-SCA-I-AKTUELLER_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW212;0;;;;
pwd-SCA-I-LEVEL_1_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW74;0;;;;
pwd-SCA-I-LEVEL_1_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW124;0;;;;
pwd-SCA-I-LEVEL_1_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW174;0;;;;
pwd-SCA-I-LEVEL_1_SOLLWERT_REGLER_LUFT_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW224;0;;;;
pwd-SCA-I-LEVEL_1_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW75;0;;;;
pwd-SCA-I-LEVEL_1_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW125;0;;;;
pwd-SCA-I-LEVEL_1_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW175;0;;;;
pwd-SCA-I-LEVEL_1_SOLLWERT_REGLER_LUFT_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCA;DB454,DBW225;0;;;;
pwd-SCC-I-NOTKUEHLTANK_NIVEAU_0-30000_M3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCC;DB454,DBW22;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW97;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW147;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW197;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW247;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW98;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW148;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW198;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW248;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW99;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW149;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW199;0;;;;
pwd-SCM-AKTUELLER_PRESSURE_WASSER_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW249;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW57;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW107;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW157;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW207;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW58;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW108;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW158;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW208;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW59;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW109;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW159;0;;;;
pwd-SCM-I-AKTUELLER_ISTWERT_REGLER_WASSER_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW209;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW63;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW113;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW163;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW213;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW64;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW114;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW164;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW214;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW65;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW115;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW165;0;;;;
pwd-SCM-I-AKTUELLER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW215;0;;;;
pwd-SCM-I-ANGEZEIGTE_KK-FORMAT;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW33;0;;;;
pwd-SCM-I-ANGEZEIGTE_KK-NR;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW34;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW67;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW117;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW167;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW217;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW68;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW118;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW168;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW218;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW69;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW119;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW169;0;;;;
pwd-SCM-I-COMPUTER_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW219;0;;;;
pwd-SCM-I-KOKILLENFORMAT_ANZEIGE_SYMBOLISCHER_WERT_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW92;0;;;;
pwd-SCM-I-KOKILLENFORMAT_ANZEIGE_SYMBOLISCHER_WERT_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW142;0;;;;
pwd-SCM-I-KOKILLENFORMAT_ANZEIGE_SYMBOLISCHER_WERT_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW192;0;;;;
